config,chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Domain,Entity,Authority,Section
raw,000-resources_tri-council.md#chunk_005,000-resources_tri-council.md,## 5.0 The Tri‑Council at H‑Hour (Final Roster and Status),741,741,,,,
raw,000-resources_wall-and-the-spear.md#chunk_001,000-resources_wall-and-the-spear.md,# The Wall and the Spear: A Huskarl's Primer to the Defense of the Hold,208,208,,,,
raw,000-resources_wall-and-the-spear.md#chunk_002,000-resources_wall-and-the-spear.md,### 1.1: The Wall Breathes,711,711,,,,
raw,000-resources_wall-and-the-spear.md#chunk_003,000-resources_wall-and-the-spear.md,#### 1.2.1 The Fang and the Hoof – The Beasts,332,332,,,,
raw,000-resources_wall-and-the-spear.md#chunk_004,000-resources_wall-and-the-spear.md,#### 1.2.2 The Iron and the Cold – The Undying,219,219,,,,
raw,000-resources_wall-and-the-spear.md#chunk_005,000-resources_wall-and-the-spear.md,#### 1.2.3 The Whisper and the Static – The Blight,452,452,,,,
raw,000-resources_wall-and-the-spear.md#chunk_006,000-resources_wall-and-the-spear.md,### 2.1: The Watchman's Burden – The Price of Sight,266,266,,,,
raw,000-resources_wall-and-the-spear.md#chunk_007,000-resources_wall-and-the-spear.md,#### The Eye's Witness - What the Dark Reveals,204,204,,,,
raw,000-resources_wall-and-the-spear.md#chunk_008,000-resources_wall-and-the-spear.md,#### The Ear's Counsel - What the Silence Hides,275,275,,,,
raw,000-resources_wall-and-the-spear.md#chunk_009,000-resources_wall-and-the-spear.md,### 2.3: The Marked Path – A Language of Scars,282,282,,,,
raw,000-resources_wall-and-the-spear.md#chunk_010,000-resources_wall-and-the-spear.md,### 3.1: The Sun-Gate – The Mouth,257,257,,,,
raw,000-resources_wall-and-the-spear.md#chunk_011,000-resources_wall-and-the-spear.md,### 3.2: The Old Ruin – The Weakest Link,171,171,,,,
raw,000-resources_wall-and-the-spear.md#chunk_012,000-resources_wall-and-the-spear.md,### 3.3: The Murder Holes & Fire-Pits,218,218,,,,
raw,000-resources_wall-and-the-spear.md#chunk_013,000-resources_wall-and-the-spear.md,### 3.4: The Barrowmounds – The Sleepless Graves,213,213,,,,
raw,000-resources_wall-and-the-spear.md#chunk_014,000-resources_wall-and-the-spear.md,### 3.5: The Rune-Wardens – The Silent Shields,205,205,,,,
raw,000-resources_wall-and-the-spear.md#chunk_015,000-resources_wall-and-the-spear.md,### 4.1: Against the Hammer – The Svin-fylking,178,178,,,,
raw,000-resources_wall-and-the-spear.md#chunk_016,000-resources_wall-and-the-spear.md,### 4.2: Against the Knife – The Ash-Vargr,262,262,,,,
raw,000-resources_wall-and-the-spear.md#chunk_017,000-resources_wall-and-the-spear.md,## Afterword,146,146,,,,
raw,000-resources_witness-mark-protocols.md#chunk_001,000-resources_witness-mark-protocols.md,# Witness Mark Protocols — Documentation Standards for Consent Substitution & Operational Attestation,29,29,,,,
raw,000-resources_witness-mark-protocols.md#chunk_002,000-resources_witness-mark-protocols.md,## 1.0 Purpose and Scope,284,284,,,,
raw,000-resources_witness-mark-protocols.md#chunk_003,000-resources_witness-mark-protocols.md,### 3.1 Consent Substitution Marks,143,143,,,,
raw,000-resources_witness-mark-protocols.md#chunk_004,000-resources_witness-mark-protocols.md,### 3.2 Neutral Attestation Marks (Witness Pairs),1014,1014,,,,
raw,000-resources_witness-mark-protocols.md#chunk_005,000-resources_witness-mark-protocols.md,### 7.1 Primary Custody,963,963,,,,
raw,000-wbdc_blight-weaver-interdiction.md#chunk_001,000-wbdc_blight-weaver-interdiction.md,# Blight-Weaver Interdiction — Seidĸkona Reality-Warping Incident & Grove-Clan Response,222,222,,,,
raw,000-wbdc_blight-weaver-interdiction.md#chunk_002,000-wbdc_blight-weaver-interdiction.md,### BACKGROUND,232,232,,,,
raw,000-wbdc_blight-weaver-interdiction.md#chunk_003,000-wbdc_blight-weaver-interdiction.md,### INCIDENT TIMELINE,999,999,,,,
raw,000-wbdc_blight-weaver-interdiction.md#chunk_004,000-wbdc_blight-weaver-interdiction.md,### OWNER DECISIONS,364,364,,,,
raw,000-wbdc_iron-bane-reconnaissance.md#chunk_001,000-wbdc_iron-bane-reconnaissance.md,# Iron-Bane Reconnaissance Operation — Hostile Infiltration Attempt,114,114,,,,
raw,000-wbdc_iron-bane-reconnaissance.md#chunk_002,000-wbdc_iron-bane-reconnaissance.md,### TIMELINE,325,325,,,,
raw,000-wbdc_iron-bane-reconnaissance.md#chunk_003,000-wbdc_iron-bane-reconnaissance.md,### VERBAL EXCHANGE (Transcribed),276,276,,,,
raw,000-wbdc_iron-bane-reconnaissance.md#chunk_004,000-wbdc_iron-bane-reconnaissance.md,### GROVE-CLAN THREAT ASSESSMENT,325,325,,,,
raw,000-wbdc_iron-bane-reconnaissance.md#chunk_005,000-wbdc_iron-bane-reconnaissance.md,### DIPLOMATIC CONTEXT,187,187,,,,
raw,codex_chrome-lurker.md#chunk_001,codex_chrome-lurker.md,## Header block,178,178,,,,
raw,codex_chrome-lurker.md#chunk_002,codex_chrome-lurker.md,## 2.1 Pre-Glitch Development & Deployment History,954,954,,,,
raw,codex_chrome-lurker.md#chunk_003,codex_chrome-lurker.md,## 3. Symptoms and behaviors,93,93,,,,
raw,codex_chrome-lurker.md#chunk_004,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,1023,1023,,,,
raw,codex_chrome-lurker.md#chunk_005,codex_chrome-lurker.md,## 3.1 Notable Incidents & Documented Encounters,921,921,,,,
raw,codex_chrome-lurker.md#chunk_006,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,1023,1023,,,,
raw,codex_chrome-lurker.md#chunk_007,codex_chrome-lurker.md,## 4.1 Territorial Behavior & Patrol Patterns,652,652,,,,
raw,codex_chrome-lurker.md#chunk_008,codex_chrome-lurker.md,## 5. Field Card (Chrome-Lurker corridor protocols),878,878,,,,
raw,codex_chrome-lurker.md#chunk_009,codex_chrome-lurker.md,## 10. Factional perspectives,1023,1023,,,,
raw,codex_chrome-lurker.md#chunk_010,codex_chrome-lurker.md,## 10. Factional perspectives,317,317,,,,
raw,codex_chrome-lurker.md#chunk_011,codex_chrome-lurker.md,## 10. Reviewer's Note,340,340,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_001,db02-wb_gorge-maws-population-dossier.md,# Population Dossier: Gorge-Maws (The Groa-Thurs),87,87,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_002,db02-wb_gorge-maws-population-dossier.md,## Document Overview,152,152,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_003,db02-wb_gorge-maws-population-dossier.md,### 1.1 Taxonomy and Pathological Role,267,267,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_004,db02-wb_gorge-maws-population-dossier.md,"### 1.2 Population Distribution & The ""Green-Lines""",288,288,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_005,db02-wb_gorge-maws-population-dossier.md,### 1.3 Pre-Glitch Origins: The O.G.R.E. Protocol,286,286,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_006,db02-wb_gorge-maws-population-dossier.md,### 1.4 Lifecycle & The Lithic Gestation,336,336,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_007,db02-wb_gorge-maws-population-dossier.md,### 2.1 Morphology: The Living Siege Engine,436,436,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_008,db02-wb_gorge-maws-population-dossier.md,### 2.2 The Crucible: Internal Alchemy,357,357,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_009,db02-wb_gorge-maws-population-dossier.md,### 2.3 Sensory Apparatus: Seismic Resonance Imaging,347,347,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_010,db02-wb_gorge-maws-population-dossier.md,### 3.1 Temperament: The Sloth-Sage,321,321,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_011,db02-wb_gorge-maws-population-dossier.md,### 3.2 The Gardening Protocol: Recursive Pacification,525,525,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_012,db02-wb_gorge-maws-population-dossier.md,### 4.1 Method: The Living Diapason,235,235,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_013,db02-wb_gorge-maws-population-dossier.md,### 4.2 Signature Abilities & Resonance Patterns,543,543,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_014,db02-wb_gorge-maws-population-dossier.md,### 5.1 Language: The Sub-Sonic Rumble,392,392,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_015,db02-wb_gorge-maws-population-dossier.md,### 5.2 The Root-Memory: A Distributed Lithic Database,270,270,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_016,db02-wb_gorge-maws-population-dossier.md,### 5.3 Social Structure: The Silent Commons,318,318,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_017,db02-wb_gorge-maws-population-dossier.md,"### 6.1 Trade Goods: The Paradox of ""Thurs-Dung""",460,460,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_018,db02-wb_gorge-maws-population-dossier.md,### 6.2 Service Protocols: The Blight-Eater Escort,297,297,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_019,db02-wb_gorge-maws-population-dossier.md,### 6.3 Strategic Resource: The Sanctuary Node,206,206,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_020,db02-wb_gorge-maws-population-dossier.md,### 7.1 Jötun-Reader Scriptorium: The Immune Response Theory,247,247,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_021,db02-wb_gorge-maws-population-dossier.md,### 7.2 Iron-Bane Crusade: The Flesh-Abomination,239,239,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_022,db02-wb_gorge-maws-population-dossier.md,### 7.3 Rust-Clans: The Mobile Refineries,223,223,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_023,db02-wb_gorge-maws-population-dossier.md,### 7.4 God-Sleepers: The Silent Gardeners,218,218,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_024,db02-wb_gorge-maws-population-dossier.md,### 7.5 The Midgard Combine: The Necessary Hazard,156,156,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_025,db02-wb_gorge-maws-population-dossier.md,### 8.1 Threat Assessment: The Quake-Rage,587,587,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_026,db02-wb_gorge-maws-population-dossier.md,### 8.2 The Bell-Toll Effect: Armor Vulnerability,175,175,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_027,db02-wb_gorge-maws-population-dossier.md,### 8.3 Field Card — Interaction Protocols,426,426,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_028,db02-wb_gorge-maws-population-dossier.md,### 9.1 Data Capture: Autopsy Report [Specimen GM-04],343,343,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_029,db02-wb_gorge-maws-population-dossier.md,### 9.2 Geographic Survey: The Song-Roads,271,271,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_030,db02-wb_gorge-maws-population-dossier.md,### 9.3 Linguistic Analysis: The Rumble-Lexicon,293,293,,,,
raw,db02-wb_gorge-maws-population-dossier.md#chunk_031,db02-wb_gorge-maws-population-dossier.md,### 9.4 Reviewer's Note & Status,258,258,,,,
raw,db02-wb_medical-phenomena-entry.md#chunk_001,db02-wb_medical-phenomena-entry.md,## Classification,126,126,,,,
raw,db02-wb_medical-phenomena-entry.md#chunk_002,db02-wb_medical-phenomena-entry.md,### Cognitive Paradox Syndrome (CPS),128,128,,,,
raw,db02-wb_medical-phenomena-entry.md#chunk_003,db02-wb_medical-phenomena-entry.md,### Harrow-Sick,143,143,,,,
raw,db02-wb_medical-phenomena-entry.md#chunk_004,db02-wb_medical-phenomena-entry.md,### Blight-Burn,131,131,,,,
raw,db02-wb_medical-phenomena-entry.md#chunk_005,db02-wb_medical-phenomena-entry.md,### Depth Sickness,569,569,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_001,db02-wb_scavenger-barons-assembled-entry.md,## Classification,137,137,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_002,db02-wb_scavenger-barons-assembled-entry.md,## §1 — Origins and Historical Context,180,180,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_003,db02-wb_scavenger-barons-assembled-entry.md,## §2 — Governance Mechanics,247,247,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_004,db02-wb_scavenger-barons-assembled-entry.md,## §3 — The Ice-Debt System,214,214,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_005,db02-wb_scavenger-barons-assembled-entry.md,## §4 — Economic Model,152,152,,,,
raw,db02-wb_scavenger-barons-assembled-entry.md#chunk_006,db02-wb_scavenger-barons-assembled-entry.md,## §5 — The King's Find Mythology,431,431,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_001,db02-wb_silent-folk-assembled-entry.md,# The Silent Folk — Assembled Entry (Post-Human Divergence of the Clicking Deeps),110,110,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_002,db02-wb_silent-folk-assembled-entry.md,## 1. Origin and Evolutionary Context,208,208,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_003,db02-wb_silent-folk-assembled-entry.md,## 2. Biological Divergence,245,245,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_004,db02-wb_silent-folk-assembled-entry.md,## 3. Echo-Cant: A Language of Geometry,170,170,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_005,db02-wb_silent-folk-assembled-entry.md,## 4. Social Structure and Territory,312,312,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_006,db02-wb_silent-folk-assembled-entry.md,## 6. Diagnostic Synthesis,179,179,,,,
raw,db02-wb_silent-folk-assembled-entry.md#chunk_007,db02-wb_silent-folk-assembled-entry.md,## Unlock Thresholds,215,215,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_001,db02-wb_skrap-troll-assembled-entry.md,# The Skrap-Troll — Assembled Entry (Feral Hrungnir-Class Geo-Demolition Unit),29,29,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_002,db02-wb_skrap-troll-assembled-entry.md,## Unlock Threshold Table,149,149,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_003,db02-wb_skrap-troll-assembled-entry.md,### §1. Identification and Pre-Glitch Origin,187,187,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_004,db02-wb_skrap-troll-assembled-entry.md,### §2. The Second Skin: Adaptive Exaptation,217,217,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_005,db02-wb_skrap-troll-assembled-entry.md,### §3. Territorial Behavior and Threat Profile,188,188,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_006,db02-wb_skrap-troll-assembled-entry.md,### §4. Economic Significance: The Dvergr Calculation,426,426,,,,
raw,db02-wb_skrap-troll-assembled-entry.md#chunk_007,db02-wb_skrap-troll-assembled-entry.md,## Field Card Summary,141,141,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_001,db02-wb_svin-fylking-assembled-entry.md,# Svin-fylking — Assembled Entry (Iron-Husked Boar),37,37,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_002,db02-wb_svin-fylking-assembled-entry.md,## Unlock Threshold Table,154,154,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_003,db02-wb_svin-fylking-assembled-entry.md,## §1. Identification and Pre-Glitch Origin,660,660,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_004,db02-wb_svin-fylking-assembled-entry.md,### 3.2 The Fylking Charge (Signature Tactic),354,354,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_005,db02-wb_svin-fylking-assembled-entry.md,### 4.2 The Prize,161,161,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_006,db02-wb_svin-fylking-assembled-entry.md,### 5.1 The Jötun-Reader View,139,139,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_007,db02-wb_svin-fylking-assembled-entry.md,### 5.2 Faction Doctrinal Differences,154,154,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_008,db02-wb_svin-fylking-assembled-entry.md,## §6. Diagnostic Conclusion,276,276,,,,
raw,db02-wb_svin-fylking-assembled-entry.md#chunk_009,db02-wb_svin-fylking-assembled-entry.md,## Field Card Summary,297,297,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_001,db02-wb_void-marked-assembled-entry.md,## Classification,36,36,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_002,db02-wb_void-marked-assembled-entry.md,## Diagnostic Summary,141,141,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_003,db02-wb_void-marked-assembled-entry.md,## §1 — Physical Characteristics,271,271,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_004,db02-wb_void-marked-assembled-entry.md,## §2 — Origins and Exposure Pathways,128,128,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_005,db02-wb_void-marked-assembled-entry.md,## §3 — Social Status and Political Contestation,269,269,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_006,db02-wb_void-marked-assembled-entry.md,## §4 — Capabilities and Operational Utility,128,128,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_007,db02-wb_void-marked-assembled-entry.md,## §5 — Material Interactions,132,132,,,,
raw,db02-wb_void-marked-assembled-entry.md#chunk_008,db02-wb_void-marked-assembled-entry.md,## Unlock Thresholds,213,213,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_001,db02-wb_warden-host-assembled-entry.md,## Classification,36,36,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_002,db02-wb_warden-host-assembled-entry.md,## Diagnostic Summary,191,191,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_003,db02-wb_warden-host-assembled-entry.md,## §1 — Origins and Historical Context,214,214,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_004,db02-wb_warden-host-assembled-entry.md,## §2 — Primary Functions,243,243,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_005,db02-wb_warden-host-assembled-entry.md,## §3 — Echo-Cant in Warden-Host Operations,153,153,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_006,db02-wb_warden-host-assembled-entry.md,## §4 — Territorial Disputes and Factional Conflicts,365,365,,,,
raw,db02-wb_warden-host-assembled-entry.md#chunk_007,db02-wb_warden-host-assembled-entry.md,## Unlock Thresholds,210,210,,,,
raw,db02-wb_weir-bone-assembled-entry.md#chunk_001,db02-wb_weir-bone-assembled-entry.md,## Classification,37,37,,,,
raw,db02-wb_weir-bone-assembled-entry.md#chunk_002,db02-wb_weir-bone-assembled-entry.md,## Diagnostic Summary,170,170,,,,
raw,db02-wb_weir-bone-assembled-entry.md#chunk_003,db02-wb_weir-bone-assembled-entry.md,## §1 — Physical Properties,258,258,,,,
raw,db02-wb_weir-bone-assembled-entry.md#chunk_004,db02-wb_weir-bone-assembled-entry.md,## §2 — Sourcing and Harvesting,175,175,,,,
raw,db02-wb_weir-bone-assembled-entry.md#chunk_005,db02-wb_weir-bone-assembled-entry.md,## §3 — Applications,210,210,,,,
