chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Section
db03-dc_combine-month-names.md#chunk_022,db03-dc_combine-month-names.md,Desert communities,61,117,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_023,db03-dc_combine-month-names.md,Usage Patterns,22,78,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_024,db03-dc_combine-month-names.md,Vernacular Speech,58,114,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_025,db03-dc_combine-month-names.md,Guild Contracts,41,97,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_026,db03-dc_combine-month-names.md,Legal Documents,97,153,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_027,db03-dc_combine-month-names.md,Adoption Timeline,11,67,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_028,db03-dc_combine-month-names.md,Early Age of Walls,45,104,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_029,db03-dc_combine-month-names.md,Late Age of Walls,48,106,6,15,13,9,14.0
db03-dc_combine-month-names.md#chunk_030,db03-dc_combine-month-names.md,Age of Creeds,68,126,6,15,13,9,13.0
db03-dc_combine-month-names.md#chunk_031,db03-dc_combine-month-names.md,Cultural Function,10,66,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_032,db03-dc_combine-month-names.md,Agricultural Calendar Encoding,33,91,6,15,13,9,13.0
db03-dc_combine-month-names.md#chunk_033,db03-dc_combine-month-names.md,Oral Tradition Transmission,39,96,6,15,13,9,13.0
db03-dc_combine-month-names.md#chunk_034,db03-dc_combine-month-names.md,Redundancy and Resilience,63,120,6,15,13,9,13.0
db03-dc_combine-month-names.md#chunk_035,db03-dc_combine-month-names.md,Elder Resistance,144,200,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_036,db03-dc_combine-month-names.md,Strategic Implications,132,188,6,15,13,9,11.0
db03-dc_combine-month-names.md#chunk_037,db03-dc_combine-month-names.md,Governance Tracking,18,74,6,15,13,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_001,db03-dc_contract-dispute-case-study.md,(none),23,70,6,15,15,9,
db03-dc_contract-dispute-case-study.md#chunk_002,db03-dc_contract-dispute-case-study.md,v5.0 Remediation Note,48,107,6,15,15,9,13.0
db03-dc_contract-dispute-case-study.md#chunk_003,db03-dc_contract-dispute-case-study.md,Overview,140,197,6,15,15,9,10.0
db03-dc_contract-dispute-case-study.md#chunk_004,db03-dc_contract-dispute-case-study.md,Dispute Summary,189,248,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_005,db03-dc_contract-dispute-case-study.md,Root Cause Analysis,40,100,6,15,15,9,13.0
db03-dc_contract-dispute-case-study.md#chunk_006,db03-dc_contract-dispute-case-study.md,Dvergr Numerical System,48,107,6,15,15,9,13.0
db03-dc_contract-dispute-case-study.md#chunk_007,db03-dc_contract-dispute-case-study.md,Skaldic Year-Names,58,117,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_008,db03-dc_contract-dispute-case-study.md,Local Seasonal Markers,123,183,6,15,15,9,13.0
db03-dc_contract-dispute-case-study.md#chunk_009,db03-dc_contract-dispute-case-study.md,Arbitration Ruling,172,231,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_010,db03-dc_contract-dispute-case-study.md,Systemic Impact,169,227,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_011,db03-dc_contract-dispute-case-study.md,Long-Term Outcomes,126,184,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_012,db03-dc_contract-dispute-case-study.md,Cultural Resistance,141,200,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_013,db03-dc_contract-dispute-case-study.md,Strategic Implications,144,202,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_014,db03-dc_contract-dispute-case-study.md,Historical Context,175,234,6,15,15,9,11.0
db03-dc_contract-dispute-case-study.md#chunk_015,db03-dc_contract-dispute-case-study.md,Governance Tracking,22,80,6,15,15,9,11.0
db03-dc_crusade-mobilization.md#chunk_001,db03-dc_crusade-mobilization.md,(none),15,65,6,15,18,9,
db03-dc_crusade-mobilization.md#chunk_002,db03-dc_crusade-mobilization.md,Evidence Excerpt,16,78,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_003,db03-dc_crusade-mobilization.md,Observer Context,58,119,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_004,db03-dc_crusade-mobilization.md,Seven-Phase Mobilization Protocol,356,418,6,15,18,9,13.0
db03-dc_crusade-mobilization.md#chunk_005,db03-dc_crusade-mobilization.md,Force Composition,117,178,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_006,db03-dc_crusade-mobilization.md,Resource Allocation,153,214,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_007,db03-dc_crusade-mobilization.md,Engagement Outcome,109,170,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_008,db03-dc_crusade-mobilization.md,Theological Significance,50,111,6,15,18,9,11.0
db03-dc_crusade-mobilization.md#chunk_009,db03-dc_crusade-mobilization.md,Integration Notes,39,100,6,15,18,9,11.0
db03-dc_crusader-field-training.md#chunk_001,db03-dc_crusader-field-training.md,(none),15,65,6,15,18,9,
db03-dc_crusader-field-training.md#chunk_002,db03-dc_crusader-field-training.md,Summary,110,170,6,15,18,9,10.0
db03-dc_crusader-field-training.md#chunk_003,db03-dc_crusader-field-training.md,Training Structure & Institutional Framework,250,315,6,15,18,9,15.0
db03-dc_crusader-field-training.md#chunk_004,db03-dc_crusader-field-training.md,Corrupted Psychic Space Management,236,300,6,15,18,9,14.0
db03-dc_crusader-field-training.md#chunk_005,db03-dc_crusader-field-training.md,Environmental Signal Recognition,228,291,6,15,18,9,13.0
db03-dc_crusader-field-training.md#chunk_006,db03-dc_crusader-field-training.md,Data-Slate Handling Protocols,249,312,6,15,18,9,13.0
db03-dc_crusader-field-training.md#chunk_007,db03-dc_crusader-field-training.md,Structural Assessment Fundamentals,239,301,6,15,18,9,13.0
db03-dc_crusader-field-training.md#chunk_008,db03-dc_crusader-field-training.md,Certification & Operational Integration,201,265,6,15,18,9,14.0
db03-dc_crusader-field-training.md#chunk_009,db03-dc_crusader-field-training.md,Cross-Reference Integration,54,115,6,15,18,9,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_001,db03-dc_dvergr-guild-chronicle.md,(none),23,71,6,15,16,9,
db03-dc_dvergr-guild-chronicle.md#chunk_002,db03-dc_dvergr-guild-chronicle.md,v5.0 Migration Note,42,104,6,15,16,9,13.0
db03-dc_dvergr-guild-chronicle.md#chunk_003,db03-dc_dvergr-guild-chronicle.md,Context,165,223,6,15,16,9,10.0
db03-dc_dvergr-guild-chronicle.md#chunk_004,db03-dc_dvergr-guild-chronicle.md,Minimal Log,136,196,6,15,16,9,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_005,db03-dc_dvergr-guild-chronicle.md,Chronicle Entry (Layer 3 Evidence),222,286,6,15,16,9,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_006,db03-dc_dvergr-guild-chronicle.md,Analysis: Economic Enforcement as Hegemony Vector,119,184,6,15,16,9,16.0
db03-dc_dvergr-guild-chronicle.md#chunk_007,db03-dc_dvergr-guild-chronicle.md,The Ironholt-Frostmark Case Study,211,274,6,15,16,9,14.0
db03-dc_dvergr-guild-chronicle.md#chunk_008,db03-dc_dvergr-guild-chronicle.md,Standardization Through Market Forces,204,266,6,15,16,9,14.0
db03-dc_dvergr-guild-chronicle.md#chunk_009,db03-dc_dvergr-guild-chronicle.md,Unintended Hegemony,191,250,6,15,16,9,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_010,db03-dc_dvergr-guild-chronicle.md,Supports AAM Section 3.1,42,105,6,15,16,9,14.0
db03-dc_dvergr-guild-chronicle.md#chunk_011,db03-dc_dvergr-guild-chronicle.md,Documents Economic Enforcement Vector,52,114,6,15,16,9,14.0
db03-dc_dvergr-guild-chronicle.md#chunk_012,db03-dc_dvergr-guild-chronicle.md,Links to Calendar Hegemony Emergence,57,120,6,15,16,9,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_013,db03-dc_dvergr-guild-chronicle.md,Arbitration System as Governance Mechanism,49,113,6,15,16,9,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_014,db03-dc_dvergr-guild-chronicle.md,Age of Walls Context,53,115,6,15,16,9,14.0
db03-dc_dvergr-guild-chronicle.md#chunk_015,db03-dc_dvergr-guild-chronicle.md,Cross-Reference Targets,76,136,6,15,16,9,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_016,db03-dc_dvergr-guild-chronicle.md,Strategic Implications,208,267,6,15,16,9,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_017,db03-dc_dvergr-guild-chronicle.md,Governance Tracking,18,78,6,15,16,9,11.0
db03-dc_echo-caller-field-observation.md#chunk_001,db03-dc_echo-caller-field-observation.md,(none),13,59,6,15,15,9,
db03-dc_echo-caller-field-observation.md#chunk_002,db03-dc_echo-caller-field-observation.md,Ritual Overview,44,102,6,15,15,9,11.0
db03-dc_echo-caller-field-observation.md#chunk_003,db03-dc_echo-caller-field-observation.md,Phase 1: Grounding (60 minutes),29,92,6,15,15,9,15.0
db03-dc_echo-caller-field-observation.md#chunk_004,db03-dc_echo-caller-field-observation.md,Phase 2: Frequency Scanning (90 minutes),27,91,6,15,15,9,16.0
db03-dc_echo-caller-field-observation.md#chunk_005,db03-dc_echo-caller-field-observation.md,Phase 3: Target Lock (45 minutes),29,93,6,15,15,9,16.0
db03-dc_echo-caller-field-observation.md#chunk_006,db03-dc_echo-caller-field-observation.md,Phase 4: Integration & Release (45 minutes),13,78,6,15,15,9,18.0
db03-dc_echo-caller-field-observation.md#chunk_007,db03-dc_echo-caller-field-observation.md,Post-Session Interview,97,156,6,15,15,9,11.0
db03-dc_echo-caller-field-observation.md#chunk_008,db03-dc_echo-caller-field-observation.md,Integration Notes,32,91,6,15,15,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_001,db03-dc_ginnungagap-coolant-chasm.md,(none),10,54,6,15,13,9,
db03-dc_ginnungagap-coolant-chasm.md#chunk_002,db03-dc_ginnungagap-coolant-chasm.md,Minimal Log Context,144,201,6,15,13,9,13.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_003,db03-dc_ginnungagap-coolant-chasm.md,Sample Collection,53,109,6,15,13,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_004,db03-dc_ginnungagap-coolant-chasm.md,Chemical Composition,130,185,6,15,13,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_005,db03-dc_ginnungagap-coolant-chasm.md,Corrosion Testing,71,127,6,15,13,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_006,db03-dc_ginnungagap-coolant-chasm.md,Toxicity Assessment,71,127,6,15,13,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_007,db03-dc_ginnungagap-coolant-chasm.md,Decontamination Protocol,54,110,6,15,13,9,11.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_008,db03-dc_ginnungagap-coolant-chasm.md,Safe Handling Protocols,63,120,6,15,13,9,13.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_009,db03-dc_ginnungagap-coolant-chasm.md,Integration Notes,57,113,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_001,db03-dc_god-sleeper-operational-doctrine.md,(none),9,53,6,15,13,9,
db03-dc_god-sleeper-operational-doctrine.md#chunk_002,db03-dc_god-sleeper-operational-doctrine.md,Minimal Log,74,130,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_003,db03-dc_god-sleeper-operational-doctrine.md,Doctrinal Context,83,139,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_004,db03-dc_god-sleeper-operational-doctrine.md,Divine Origin Theory,93,150,6,15,13,9,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_005,db03-dc_god-sleeper-operational-doctrine.md,Sacred Geography,101,157,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_006,db03-dc_god-sleeper-operational-doctrine.md,Encounter Doctrine,81,137,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_007,db03-dc_god-sleeper-operational-doctrine.md,Defensive Engagement,76,132,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_008,db03-dc_god-sleeper-operational-doctrine.md,Sacred Harvest,84,140,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_009,db03-dc_god-sleeper-operational-doctrine.md,Route Planning,84,140,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_010,db03-dc_god-sleeper-operational-doctrine.md,Encounter Outcomes,50,106,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_011,db03-dc_god-sleeper-operational-doctrine.md,Testimonials and Miracles,59,117,6,15,13,9,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_012,db03-dc_god-sleeper-operational-doctrine.md,vs. Iron-Bane Crusade,98,156,6,15,13,9,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_013,db03-dc_god-sleeper-operational-doctrine.md,vs. Rust-Clan Hunters,80,137,6,15,13,9,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_014,db03-dc_god-sleeper-operational-doctrine.md,vs. Rangers Guild,41,98,6,15,13,9,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_015,db03-dc_god-sleeper-operational-doctrine.md,The Hymn of the Dreaming Forge (excerpt),36,98,6,15,13,9,18.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_016,db03-dc_god-sleeper-operational-doctrine.md,The Pilgrim's Prayer (pre-encounter),42,101,6,15,13,9,14.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_017,db03-dc_god-sleeper-operational-doctrine.md,Aggression Problem,59,115,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_018,db03-dc_god-sleeper-operational-doctrine.md,Salvage Ethics,54,110,6,15,13,9,11.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_019,db03-dc_god-sleeper-operational-doctrine.md,Strategic Implications,71,127,6,15,13,9,11.0
db03-dc_gutter-skald-info-exchange.md#chunk_001,db03-dc_gutter-skald-info-exchange.md,(none),22,70,6,15,16,9,
db03-dc_gutter-skald-info-exchange.md#chunk_002,db03-dc_gutter-skald-info-exchange.md,Classification Header,11,71,6,15,16,9,11.0
db03-dc_gutter-skald-info-exchange.md#chunk_003,db03-dc_gutter-skald-info-exchange.md,Observation Overview,46,106,6,15,16,9,11.0
db03-dc_gutter-skald-info-exchange.md#chunk_004,db03-dc_gutter-skald-info-exchange.md,1.1 Visible Hierarchy,71,132,6,15,16,9,13.0
db03-dc_gutter-skald-info-exchange.md#chunk_005,db03-dc_gutter-skald-info-exchange.md,1.2 Information Classification System,78,140,6,15,16,9,14.0
db03-dc_gutter-skald-info-exchange.md#chunk_006,db03-dc_gutter-skald-info-exchange.md,2.1 Subject Profile,39,100,6,15,16,9,13.0
db03-dc_gutter-skald-info-exchange.md#chunk_007,db03-dc_gutter-skald-info-exchange.md,2.2 Transaction Sequence,248,309,6,15,16,9,13.0
db03-dc_gutter-skald-info-exchange.md#chunk_008,db03-dc_gutter-skald-info-exchange.md,3.1 Operational Security,46,107,6,15,16,9,13.0
db03-dc_gutter-skald-info-exchange.md#chunk_009,db03-dc_gutter-skald-info-exchange.md,3.2 Economic Model,44,105,6,15,16,9,13.0
db03-dc_gutter-skald-info-exchange.md#chunk_010,db03-dc_gutter-skald-info-exchange.md,3.3 Relationship to Ratatoskr Syndicate,31,94,6,15,16,9,15.0
db03-dc_gutter-skald-info-exchange.md#chunk_011,db03-dc_gutter-skald-info-exchange.md,4.0 Assessment,75,135,6,15,16,9,11.0
db03-dc_historical-theological-survey.md#chunk_001,db03-dc_historical-theological-survey.md,(none),9,54,6,15,13,10,
db03-dc_historical-theological-survey.md#chunk_002,db03-dc_historical-theological-survey.md,Observation Context,80,137,6,15,13,10,11.0
db03-dc_historical-theological-survey.md#chunk_003,db03-dc_historical-theological-survey.md,§1 — Pre-Glitch Religious Context,200,261,6,15,13,10,15.0
db03-dc_historical-theological-survey.md#chunk_004,db03-dc_historical-theological-survey.md,§2 — God-Sleeper Origins and Rise (Years 50-200 PG),295,361,6,15,13,10,20.0
db03-dc_historical-theological-survey.md#chunk_005,db03-dc_historical-theological-survey.md,§3 — Iron-Bane Doctrinal Development (Years 150-500 PG),314,379,6,15,13,10,19.0
db03-dc_historical-theological-survey.md#chunk_006,db03-dc_historical-theological-survey.md,§4 — The Warden-Host as Theological Response (Years 340-783 PG),170,237,6,15,13,10,22.0
db03-dc_historical-theological-survey.md#chunk_007,db03-dc_historical-theological-survey.md,§5 — Religious-Technology Intersections (Current Era),165,227,6,15,13,10,16.0
db03-dc_historical-theological-survey.md#chunk_008,db03-dc_historical-theological-survey.md,§6 — Unsolved Historical Questions,114,175,6,15,13,10,15.0
db03-dc_historical-theological-survey.md#chunk_009,db03-dc_historical-theological-survey.md,Evidence Justification,78,135,6,15,13,10,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_001,db03-dc_inter-generational-knowledge-transfer.md,(none),23,72,6,15,18,9,
db03-dc_inter-generational-knowledge-transfer.md#chunk_002,db03-dc_inter-generational-knowledge-transfer.md,v5.0 Migration Note,54,117,6,15,18,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_003,db03-dc_inter-generational-knowledge-transfer.md,Evidence Excerpt,49,110,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_004,db03-dc_inter-generational-knowledge-transfer.md,Opening Ritual (30 minutes),84,148,6,15,18,9,14.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_005,db03-dc_inter-generational-knowledge-transfer.md,"Story 1: The Vanir Before the Storm (Elder Aelwen, 45 minutes)",85,158,6,15,18,9,23.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_006,db03-dc_inter-generational-knowledge-transfer.md,"Story 2: The Gene-Storm Schism (Elder Aelwen, 60 minutes)",76,146,6,15,18,9,20.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_007,db03-dc_inter-generational-knowledge-transfer.md,"Story 3: Practical Survival Wisdom (Elder Torben, 45 minutes)",76,146,6,15,18,9,20.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_008,db03-dc_inter-generational-knowledge-transfer.md,"Story 4: The First Mother Tree Communion (Elder Aelwen, 30 minutes)",53,126,6,15,18,9,23.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_009,db03-dc_inter-generational-knowledge-transfer.md,Closing Ritual (30 minutes),71,135,6,15,18,9,14.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_010,db03-dc_inter-generational-knowledge-transfer.md,Knowledge Preservation,96,157,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_011,db03-dc_inter-generational-knowledge-transfer.md,Trauma Processing,96,157,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_012,db03-dc_inter-generational-knowledge-transfer.md,Social Cohesion,97,158,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_013,db03-dc_inter-generational-knowledge-transfer.md,Dual-Caste Integration,101,162,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_014,db03-dc_inter-generational-knowledge-transfer.md,Jötun-Reader Comparative Analysis,35,97,6,15,18,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_015,db03-dc_inter-generational-knowledge-transfer.md,Advantages of Oral Tradition,113,176,6,15,18,9,14.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_016,db03-dc_inter-generational-knowledge-transfer.md,Vulnerabilities of Oral Tradition,135,198,6,15,18,9,14.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_017,db03-dc_inter-generational-knowledge-transfer.md,Integration with Broader Grove-Clan Culture,75,140,6,15,18,9,15.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_018,db03-dc_inter-generational-knowledge-transfer.md,Layered Narrative Structure,104,166,6,15,18,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_019,db03-dc_inter-generational-knowledge-transfer.md,Embodied Learning,91,152,6,15,18,9,11.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_020,db03-dc_inter-generational-knowledge-transfer.md,Questioning and Dialogue,94,157,6,15,18,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_021,db03-dc_inter-generational-knowledge-transfer.md,Strategic Cultural Implications,166,228,6,15,18,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_022,db03-dc_inter-generational-knowledge-transfer.md,Governance Tracking,32,93,6,15,18,9,11.0
db03-dc_iron-bane-theological-analysis.md#chunk_001,db03-dc_iron-bane-theological-analysis.md,(none),11,58,6,15,15,9,
db03-dc_iron-bane-theological-analysis.md#chunk_002,db03-dc_iron-bane-theological-analysis.md,Overview,94,152,6,15,15,9,10.0
db03-dc_iron-bane-theological-analysis.md#chunk_003,db03-dc_iron-bane-theological-analysis.md,The Iron-Curse Manifestation,188,248,6,15,15,9,13.0
db03-dc_iron-bane-theological-analysis.md#chunk_004,db03-dc_iron-bane-theological-analysis.md,Hunt-as-Mercy,110,167,6,15,15,9,10.0
db03-dc_iron-bane-theological-analysis.md#chunk_005,db03-dc_iron-bane-theological-analysis.md,Iron Husk Destruction,113,172,6,15,15,9,13.0
db03-dc_iron-bane-theological-analysis.md#chunk_006,db03-dc_iron-bane-theological-analysis.md,Conflict with Rust-Clan Economics,93,154,6,15,15,9,14.0
db03-dc_iron-bane-theological-analysis.md#chunk_007,db03-dc_iron-bane-theological-analysis.md,Theological Conflict with God-Sleepers,59,120,6,15,15,9,14.0
db03-dc_iron-bane-theological-analysis.md#chunk_008,db03-dc_iron-bane-theological-analysis.md,Common Ground with Dvergr,84,145,6,15,15,9,14.0
db03-dc_iron-bane-theological-analysis.md#chunk_009,db03-dc_iron-bane-theological-analysis.md,The Parable of the Iron Boar,63,127,6,15,15,9,16.0
db03-dc_iron-bane-theological-analysis.md#chunk_010,db03-dc_iron-bane-theological-analysis.md,The Litany of the Three Irons,62,126,6,15,15,9,16.0
db03-dc_iron-bane-theological-analysis.md#chunk_011,db03-dc_iron-bane-theological-analysis.md,Internal Debates,110,169,6,15,15,9,11.0
db03-dc_iron-bane-theological-analysis.md#chunk_012,db03-dc_iron-bane-theological-analysis.md,Strategic Implications,70,128,6,15,15,9,11.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_001,db03-dc_iron-banes-liturgical-calendar.md,(none),23,70,6,15,15,9,
db03-dc_iron-banes-liturgical-calendar.md#chunk_002,db03-dc_iron-banes-liturgical-calendar.md,v5.0 Remediation Note,89,149,6,15,15,9,13.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_003,db03-dc_iron-banes-liturgical-calendar.md,Liturgical Calendar Documentation,49,109,6,15,15,9,13.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_004,db03-dc_iron-banes-liturgical-calendar.md,Temporal Foundation and Theological Overlay,169,231,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_005,db03-dc_iron-banes-liturgical-calendar.md,The Five Ages Framework,169,230,6,15,15,9,14.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_006,db03-dc_iron-banes-liturgical-calendar.md,Sacred Date Observance,163,223,6,15,15,9,13.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_007,db03-dc_iron-banes-liturgical-calendar.md,Proximity Milestones and Prophetic Tension,110,172,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_008,db03-dc_iron-banes-liturgical-calendar.md,Operational Integration and Practical Compromise,174,236,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_009,db03-dc_iron-banes-liturgical-calendar.md,Doctrinal Uncertainty and Competing Interpretations,200,262,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_010,db03-dc_iron-banes-liturgical-calendar.md,Age of Forging (Pre-Glitch Era),118,180,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_011,db03-dc_iron-banes-liturgical-calendar.md,Age of Silence (Years 0-122 PG approximately),98,163,6,15,15,9,18.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_012,db03-dc_iron-banes-liturgical-calendar.md,Age of Wandering (Years 122-287 PG approximately),63,128,6,15,15,9,18.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_013,db03-dc_iron-banes-liturgical-calendar.md,Age of Walls (Years 287-518 PG approximately),72,137,6,15,15,9,18.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_014,db03-dc_iron-banes-liturgical-calendar.md,Age of Creeds (Year 518 PG to present),76,143,6,15,15,9,19.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_015,db03-dc_iron-banes-liturgical-calendar.md,Calendar Mathematics and Astronomical Correction,130,192,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_016,db03-dc_iron-banes-liturgical-calendar.md,Inter-Chapter Coordination and Doctrinal Diversity,131,193,6,15,15,9,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_017,db03-dc_iron-banes-liturgical-calendar.md,Integration with Broader Post-Glitch Society,113,175,6,15,15,9,15.0
db03-dc_jarl-authority-exercise.md#chunk_001,db03-dc_jarl-authority-exercise.md,(none),23,72,6,15,18,9,
db03-dc_jarl-authority-exercise.md#chunk_002,db03-dc_jarl-authority-exercise.md,v5.0 Migration Note,76,139,6,15,18,9,13.0
db03-dc_jarl-authority-exercise.md#chunk_003,db03-dc_jarl-authority-exercise.md,Crisis Context,252,313,6,15,18,9,11.0
db03-dc_jarl-authority-exercise.md#chunk_004,db03-dc_jarl-authority-exercise.md,Decision-Making Process,241,302,6,15,18,9,11.0
db03-dc_jarl-authority-exercise.md#chunk_005,db03-dc_jarl-authority-exercise.md,Jarl Proclamation,215,276,6,15,18,9,11.0
db03-dc_jarl-authority-exercise.md#chunk_006,db03-dc_jarl-authority-exercise.md,Implementation,193,253,6,15,18,9,10.0
db03-dc_jarl-authority-exercise.md#chunk_007,db03-dc_jarl-authority-exercise.md,Outcomes Assessment,236,297,6,15,18,9,11.0
db03-dc_jarl-authority-exercise.md#chunk_008,db03-dc_jarl-authority-exercise.md,Authority Dynamics Observed,356,418,6,15,18,9,13.0
db03-dc_jarl-authority-exercise.md#chunk_009,db03-dc_jarl-authority-exercise.md,Governance Tracking,22,83,6,15,18,9,11.0
db03-dc_jarn-madr-behavioral-study.md#chunk_001,db03-dc_jarn-madr-behavioral-study.md,(none),22,72,6,15,19,9,
db03-dc_jarn-madr-behavioral-study.md#chunk_002,db03-dc_jarn-madr-behavioral-study.md,v5.0 Migration Note,71,135,6,15,19,9,13.0
db03-dc_jarn-madr-behavioral-study.md#chunk_003,db03-dc_jarn-madr-behavioral-study.md,Study Parameters and Safety Protocols,232,299,6,15,19,9,15.0
db03-dc_jarn-madr-behavioral-study.md#chunk_004,db03-dc_jarn-madr-behavioral-study.md,Swarm Density and Composition,198,263,6,15,19,9,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_005,db03-dc_jarn-madr-behavioral-study.md,Material Targeting Hierarchy,449,513,6,15,19,9,13.0
db03-dc_jarn-madr-behavioral-study.md#chunk_006,db03-dc_jarn-madr-behavioral-study.md,Material Targeting Hierarchy,101,165,6,15,19,9,13.0
